Customer ID,Age,Gender_index,Item_index,Category_index,Purchase Amount (USD),Location_index,Size,Color,Season_index,Review Rating,Subscription Status,Shipping_index,Discount Applied,Promo Code Used,Previous Purchases,Payment_index
3002,29,2,8,3,29,7,L,Charcoal,3,4.7,No,1,No,No,28,3
3003,70,2,23,4,29,8,M,Maroon,4,3.6,No,3,No,No,19,5
3004,51,2,1,1,53,5,M,Brown,4,2.8,No,1,No,No,13,3
3005,45,2,12,1,79,29,M,Lavender,1,3.7,No,6,No,No,23,1
3006,18,2,7,1,65,30,XL,Brown,2,3.5,No,1,No,No,5,1
3007,37,2,11,1,99,41,M,Olive,3,3.7,No,6,No,No,17,1
3008,23,2,13,4,60,15,L,Lavender,1,3,No,3,No,No,31,1
3009,39,2,10,2,86,36,M,Gold,1,4.9,No,2,No,No,19,4
3010,62,2,23,4,73,8,M,Silver,1,4.6,No,2,No,No,8,1
3011,70,2,23,4,45,32,M,Violet,1,3.3,No,2,No,No,15,3
3012,20,2,23,4,70,23,S,Brown,3,3,No,3,No,No,18,3
3013,42,2,23,4,65,38,M,Teal,4,3.5,No,4,No,No,16,4
3014,41,2,12,1,55,29,L,Peach,3,4.2,No,6,No,No,13,2
3015,24,2,18,1,65,41,M,Maroon,2,4.5,No,1,No,No,38,4
3016,37,2,19,4,21,6,XL,Lavender,2,2.8,No,1,No,No,27,5
3017,30,2,1,1,26,28,L,Lavender,3,4.9,No,6,No,No,31,5
3018,58,2,13,4,71,49,S,Purple,3,3.3,No,3,No,No,24,2
3019,43,2,24,2,41,22,M,Green,3,3,No,2,No,No,21,6
3020,19,2,15,3,44,41,M,Yellow,1,3.9,No,5,No,No,15,4
3021,23,2,3,1,81,11,S,Charcoal,4,2.8,No,6,No,No,48,1
3022,65,2,13,4,77,39,S,Blue,3,4.5,No,5,No,No,47,2
3023,58,2,4,2,26,43,M,Lavender,4,4,No,2,No,No,23,4
3024,50,2,22,4,31,28,M,Brown,3,2.9,No,1,No,No,4,4
3025,67,2,1,1,82,38,S,White,2,4,No,2,No,No,47,3
3026,40,2,10,2,60,7,XL,Green,3,3.4,No,6,No,No,7,4
3027,55,2,6,1,70,31,L,Magenta,4,2.5,No,2,No,No,6,3
3028,52,2,16,1,26,9,XL,Peach,1,2.8,No,5,No,No,47,3
3029,62,2,11,1,100,19,L,Charcoal,3,3,No,2,No,No,7,4
3030,64,2,11,1,82,43,M,Gold,3,3.1,No,2,No,No,1,6
3031,43,2,5,2,24,34,XL,Purple,2,2.6,No,5,No,No,23,3
3032,61,2,1,1,74,38,L,Teal,3,4.9,No,5,No,No,30,3
3033,26,2,22,4,58,19,XL,Green,3,3.5,No,3,No,No,24,3
3034,22,2,2,1,56,16,L,Orange,2,2.6,No,6,No,No,9,4
3035,51,2,24,2,37,41,L,Peach,2,3.5,No,5,No,No,25,3
3036,69,2,9,4,64,1,M,Gold,2,4.5,No,2,No,No,18,2
3037,50,2,16,1,58,35,S,Violet,2,4.3,No,3,No,No,7,1
3038,51,2,23,4,44,45,L,Charcoal,3,4.8,No,3,No,No,2,2
3039,56,2,17,4,39,43,M,Brown,3,4.2,No,2,No,No,36,6
3040,59,2,1,1,48,16,L,Blue,2,3.2,No,3,No,No,31,4
3041,18,2,9,4,32,44,M,Gold,4,4.1,No,1,No,No,10,2
3042,48,2,9,4,79,4,M,Orange,1,4,No,1,No,No,27,4
3043,53,2,8,3,27,46,L,Turquoise,1,2.9,No,3,No,No,14,4
3044,45,2,23,4,98,27,S,Peach,4,2.6,No,6,No,No,17,3
3045,21,2,24,2,67,18,M,Magenta,1,2.7,No,2,No,No,10,5
3046,42,2,21,1,37,21,L,Black,1,4.6,No,5,No,No,4,4
3047,60,2,10,2,49,39,M,White,2,3.2,No,6,No,No,25,2
3048,21,2,5,2,74,35,M,Violet,4,4.1,No,5,No,No,3,4
3049,69,2,17,4,93,25,M,Olive,3,3.9,No,4,No,No,47,1
3050,40,2,9,4,60,41,L,Red,3,3,No,3,No,No,41,5
3051,31,2,8,3,76,1,S,Green,2,3.6,No,4,No,No,28,1
3052,44,2,13,4,64,6,L,Gold,3,4.6,No,1,No,No,49,6
3053,48,2,10,2,38,2,XL,Olive,2,4.5,No,6,No,No,7,5
3054,32,2,10,2,91,2,L,Brown,1,3.2,No,3,No,No,22,5
3055,42,2,24,2,70,14,S,Magenta,3,4.9,No,5,No,No,34,1
3056,27,2,4,2,22,24,M,Violet,4,5,No,4,No,No,5,6
3057,69,2,25,4,59,33,M,Beige,2,3.8,No,4,No,No,15,2
3058,67,2,22,4,22,18,M,Blue,2,3.4,No,3,No,No,26,5
3059,41,2,9,4,74,9,S,Orange,1,3.8,No,6,No,No,3,5
3060,46,2,2,1,71,1,L,Maroon,2,3.2,No,1,No,No,42,3
3061,47,2,8,3,80,19,S,Charcoal,3,4.7,No,6,No,No,1,1
3062,33,2,18,1,59,46,L,Olive,4,4.5,No,1,No,No,20,4
3063,51,2,22,4,96,19,L,Green,4,3.3,No,4,No,No,39,4
3064,26,2,13,4,43,40,L,Brown,1,3.9,No,6,No,No,24,3
3065,22,2,23,4,76,38,S,Cyan,1,3.6,No,1,No,No,49,5
3066,49,2,15,3,59,26,M,Beige,4,2.8,No,6,No,No,7,1
3067,58,2,12,1,48,50,L,Teal,3,4.3,No,2,No,No,13,1
3068,70,2,23,4,22,10,S,Gray,2,3.5,No,2,No,No,2,2
3069,32,2,24,2,40,19,M,Indigo,1,4.2,No,1,No,No,4,6
3070,62,2,3,1,73,13,L,Magenta,2,4.6,No,1,No,No,17,6
3071,52,2,10,2,26,16,XL,Red,4,2.6,No,2,No,No,43,4
3072,23,2,2,1,41,14,L,Turquoise,2,3.4,No,3,No,No,6,4
3073,26,2,17,4,98,15,L,Peach,2,3.1,No,4,No,No,46,4
3074,58,2,6,1,63,5,L,White,1,3.6,No,2,No,No,7,6
3075,26,2,24,2,55,3,L,Maroon,1,4.2,No,3,No,No,34,6
3076,54,2,7,1,90,41,XL,Beige,1,3.6,No,4,No,No,21,4
3077,66,2,9,4,46,14,M,Blue,3,3.6,No,1,No,No,13,1
3078,60,2,2,1,88,27,S,Red,2,3,No,6,No,No,33,6
3079,32,2,23,4,95,30,M,Blue,2,2.5,No,5,No,No,24,5
3080,48,2,23,4,31,6,M,Maroon,4,4,No,6,No,No,4,5
3081,69,2,16,1,42,25,L,Yellow,2,4.1,No,3,No,No,5,2
3082,64,2,5,2,44,35,L,Pink,1,4.9,No,3,No,No,11,3
3083,56,2,18,1,99,41,M,Maroon,2,4,No,3,No,No,20,5
3084,22,2,14,1,20,27,S,Purple,3,3.5,No,6,No,No,28,4
3085,46,2,19,4,37,38,S,Indigo,2,3.2,No,6,No,No,43,4
3086,24,2,2,1,50,23,L,Gray,1,2.8,No,6,No,No,10,1
3087,47,2,9,4,73,41,M,Lavender,3,3.5,No,3,No,No,26,1
3088,62,2,6,1,84,18,M,Charcoal,2,3.1,No,2,No,No,29,5
3089,34,2,11,1,64,11,M,Teal,2,3.3,No,6,No,No,35,5
3090,50,2,4,2,21,18,L,Blue,4,4.6,No,2,No,No,23,2
3091,29,2,6,1,36,22,M,Peach,3,4.9,No,6,No,No,15,5
3092,68,2,11,1,81,23,L,Orange,1,3.4,No,5,No,No,46,3
3093,52,2,13,4,54,41,L,Silver,4,3.5,No,3,No,No,14,5
3094,29,2,21,1,63,39,L,Red,3,4.8,No,6,No,No,17,2
3095,22,2,4,2,59,43,M,Gray,3,2.7,No,6,No,No,9,2
3096,62,2,20,4,53,47,S,Beige,4,3.4,No,4,No,No,13,1
3097,69,2,6,1,63,24,L,White,1,3.5,No,3,No,No,20,5
3098,48,2,10,2,33,13,M,Silver,4,3.7,No,2,No,No,39,5
3099,66,2,14,1,64,36,L,Cyan,3,3.3,No,3,No,No,50,5
3100,42,2,6,1,98,50,S,Maroon,4,2.9,No,2,No,No,21,5
3101,50,2,20,4,85,35,L,Purple,1,3.9,No,1,No,No,3,5
3102,32,2,17,4,82,38,S,Brown,3,2.7,No,1,No,No,9,4
3103,51,2,15,3,85,46,M,Green,3,4.3,No,4,No,No,29,2
3104,27,2,6,1,37,27,S,Peach,1,3,No,5,No,No,42,5
3105,43,2,14,1,56,43,S,Turquoise,3,5,No,5,No,No,41,6
3106,48,2,12,1,33,5,M,Olive,4,2.7,No,1,No,No,17,6
3107,62,2,4,2,57,16,M,Yellow,1,4.7,No,3,No,No,20,4
3108,65,2,1,1,31,12,L,Gray,1,4.6,No,4,No,No,18,3
3109,50,2,21,1,69,5,M,Purple,4,3.2,No,5,No,No,7,4
3110,60,2,15,3,92,27,M,Gray,1,4.3,No,2,No,No,47,5
3111,19,2,9,4,46,22,L,Lavender,4,4.6,No,3,No,No,2,5
3112,21,2,23,4,81,24,XL,Indigo,2,4.9,No,2,No,No,25,6
3113,19,2,1,1,97,22,S,Green,4,3.8,No,1,No,No,26,1
3114,46,2,6,1,93,44,L,Green,3,2.6,No,1,No,No,2,6
3115,21,2,9,4,56,11,M,Olive,2,4.7,No,6,No,No,45,1
3116,26,2,19,4,53,46,M,Charcoal,4,4.1,No,2,No,No,9,5
3117,50,2,8,3,66,7,L,Gray,2,3.7,No,6,No,No,1,1
3118,43,2,16,1,50,21,M,Olive,4,3,No,2,No,No,4,4
3119,61,2,7,1,97,42,L,Blue,3,4.7,No,4,No,No,31,6
3120,63,2,4,2,79,8,XL,Silver,1,4.7,No,5,No,No,21,3
3121,46,2,6,1,76,8,M,Magenta,4,4,No,6,No,No,32,6
3122,63,2,16,1,38,8,L,Black,4,2.6,No,4,No,No,16,1
3123,23,2,21,1,45,43,M,Pink,4,3,No,1,No,No,34,3
3124,57,2,9,4,77,45,XL,Red,4,3.3,No,3,No,No,40,1
3125,57,2,17,4,51,19,M,Peach,3,3.4,No,4,No,No,4,2
3126,33,2,8,3,26,5,L,Lavender,2,4,No,4,No,No,3,2
3127,57,2,13,4,76,2,L,Lavender,1,2.6,No,6,No,No,28,5
3128,55,2,25,4,94,8,M,Beige,1,3.4,No,2,No,No,43,3
3129,65,2,15,3,32,11,S,Indigo,4,4.4,No,4,No,No,20,2
3130,60,2,4,2,20,34,S,Cyan,3,4.7,No,1,No,No,40,1
3131,52,2,14,1,20,35,M,Yellow,3,4.5,No,6,No,No,34,1
3132,34,2,15,3,59,26,M,Peach,4,2.9,No,6,No,No,11,5
3133,33,2,2,1,97,50,M,Yellow,3,4.2,No,1,No,No,26,2
3134,58,2,18,1,68,11,M,Orange,2,4.1,No,3,No,No,29,2
3135,35,2,24,2,66,1,L,Gray,2,4.4,No,6,No,No,47,5
3136,68,2,10,2,85,28,L,Yellow,2,4.7,No,2,No,No,48,1
3137,58,2,12,1,32,47,M,Gray,4,3.1,No,3,No,No,29,2
3138,34,2,8,3,44,8,M,Turquoise,2,2.7,No,5,No,No,14,5
3139,47,2,1,1,95,1,L,Gray,4,4.6,No,3,No,No,40,2
3140,35,2,13,4,85,43,M,Olive,1,4.4,No,3,No,No,4,1
3141,34,2,25,4,44,30,XL,Peach,3,4.6,No,2,No,No,37,5
3142,36,2,13,4,30,17,S,Peach,1,4.9,No,1,No,No,47,3
3143,23,2,5,2,21,24,L,Magenta,1,4,No,5,No,No,1,1
3144,68,2,16,1,22,29,M,Purple,3,2.9,No,6,No,No,26,2
3145,23,2,24,2,70,2,L,Beige,2,2.6,No,2,No,No,12,6
3146,57,2,9,4,29,22,XL,Purple,2,4.6,No,4,No,No,16,4
3147,21,2,6,1,83,42,S,Yellow,1,4.9,No,2,No,No,19,4
3148,45,2,2,1,99,26,M,Pink,1,4.3,No,1,No,No,21,3
3149,37,2,7,1,35,9,L,Purple,4,4.3,No,2,No,No,15,1
3150,18,2,23,4,40,18,M,Lavender,1,4.6,No,2,No,No,9,1
3151,55,2,1,1,25,43,M,Peach,2,2.6,No,1,No,No,7,5
3152,52,2,18,1,64,36,L,Orange,4,3.1,No,5,No,No,47,5
3153,49,2,23,4,90,18,M,Red,4,3.1,No,6,No,No,17,4
3154,56,2,21,1,88,16,L,Red,4,3.1,No,3,No,No,46,1
3155,27,2,23,4,55,40,M,Gold,1,4.4,No,4,No,No,32,2
3156,22,2,9,4,90,7,M,Brown,4,4.3,No,2,No,No,34,2
3157,18,2,6,1,50,7,M,Black,1,3.1,No,5,No,No,18,2
3158,21,2,23,4,34,2,L,Red,4,3.1,No,6,No,No,5,6
3159,30,2,17,4,77,17,M,Gray,1,4.9,No,5,No,No,44,3
3160,62,2,20,4,89,8,L,Pink,1,2.9,No,6,No,No,4,5
3161,28,2,22,4,87,44,XL,Turquoise,4,3.8,No,3,No,No,37,2
3162,66,2,11,1,77,3,S,Charcoal,1,4.2,No,5,No,No,43,2
3163,66,2,10,2,85,49,L,Blue,1,3.9,No,4,No,No,28,5
3164,49,2,14,1,66,44,XL,Turquoise,3,2.8,No,1,No,No,36,2
3165,40,2,11,1,32,29,L,Silver,1,2.6,No,4,No,No,16,3
3166,49,2,15,3,92,12,M,Lavender,2,3,No,6,No,No,38,5
3167,19,2,6,1,80,43,M,Gold,1,2.7,No,3,No,No,37,5
3168,24,2,11,1,78,5,M,Blue,4,2.8,No,5,No,No,9,2
3169,31,2,3,1,24,7,M,Orange,2,2.9,No,5,No,No,14,4
3170,35,2,18,1,59,43,M,White,4,3.8,No,2,No,No,3,1
3171,65,2,13,4,41,4,XL,Charcoal,2,4.4,No,1,No,No,10,3
3172,68,2,17,4,26,31,M,Maroon,2,3.1,No,1,No,No,26,5
3173,57,2,21,1,52,10,M,Olive,4,3.7,No,4,No,No,30,6
3174,69,2,12,1,46,48,L,Teal,3,4.9,No,3,No,No,32,4
3175,45,2,14,1,52,20,L,Orange,1,3.8,No,6,No,No,35,4
3176,35,2,21,1,42,40,M,Maroon,4,3.4,No,6,No,No,26,6
3177,36,2,4,2,37,11,XL,Turquoise,2,4.6,No,5,No,No,39,3
3178,55,2,23,4,52,10,L,Beige,4,3.2,No,4,No,No,31,3
3179,66,2,4,2,34,48,L,Beige,2,2.7,No,2,No,No,28,3
3180,57,2,7,1,88,38,M,Olive,2,4.3,No,2,No,No,12,6
3181,18,2,9,4,88,7,L,Turquoise,4,3.8,No,4,No,No,46,4
3182,31,2,15,3,51,7,M,Charcoal,3,4.4,No,2,No,No,27,4
3183,50,2,13,4,97,43,L,Green,4,3.6,No,2,No,No,4,3
3184,50,2,5,2,56,17,M,Green,1,3.5,No,4,No,No,14,2
3185,61,2,2,1,53,12,L,Green,2,4.2,No,5,No,No,30,1
3186,52,2,12,1,71,32,L,Gold,4,4.7,No,1,No,No,6,4
3187,38,2,17,4,93,42,S,Cyan,1,4.8,No,6,No,No,43,1
3188,67,2,1,1,72,22,L,Indigo,1,3.2,No,2,No,No,28,6
3189,42,2,1,1,59,35,M,Lavender,1,3.5,No,4,No,No,39,5
3190,25,2,24,2,87,24,M,Beige,3,4.2,No,6,No,No,30,4
3191,41,2,3,1,78,19,S,Purple,4,3.4,No,2,No,No,5,3
3192,62,2,16,1,68,17,XL,Maroon,1,4.7,No,6,No,No,42,3
3193,19,2,2,1,76,45,S,Maroon,4,3,No,2,No,No,20,2
3194,63,2,25,4,99,42,L,Teal,1,4,No,1,No,No,35,3
3195,43,2,5,2,52,34,L,Gold,3,4.6,No,4,No,No,10,3
3196,68,2,13,4,58,10,S,Red,2,4.9,No,3,No,No,36,3
3197,24,2,23,4,59,49,L,Maroon,1,2.8,No,1,No,No,21,6
3198,27,2,2,1,71,2,M,Teal,2,3.2,No,2,No,No,29,3
3199,61,2,25,4,94,39,L,Peach,1,2.8,No,2,No,No,39,6
3200,59,2,9,4,40,2,XL,Pink,1,4.2,No,1,No,No,16,4
3201,67,2,21,1,24,10,L,Black,2,4.8,No,2,No,No,32,3
3202,46,2,14,1,38,35,S,Indigo,4,2.8,No,5,No,No,34,2
3203,65,2,19,4,37,49,L,Green,4,4.5,No,4,No,No,38,1
3204,63,2,8,3,29,33,L,Teal,2,4.1,No,1,No,No,14,1
3205,57,2,15,3,92,36,XL,Lavender,4,4.3,No,2,No,No,23,6
3206,40,2,16,1,24,25,XL,Magenta,4,4.4,No,5,No,No,50,5
3207,36,2,24,2,52,19,M,Brown,1,3,No,2,No,No,49,4
3208,67,2,21,1,29,29,XL,Beige,3,2.7,No,3,No,No,14,4
3209,61,2,17,4,30,28,L,Indigo,1,3.3,No,5,No,No,42,4
3210,64,2,10,2,31,11,L,Peach,4,4.3,No,4,No,No,39,6
3211,30,2,21,1,67,23,M,Magenta,3,2.9,No,1,No,No,43,1
3212,53,2,14,1,65,4,L,Turquoise,1,4.9,No,4,No,No,12,2
3213,27,2,5,2,22,6,M,Indigo,1,3.6,No,5,No,No,21,6
3214,27,2,13,4,56,22,M,Brown,1,3.3,No,4,No,No,33,3
3215,53,2,12,1,78,48,M,Yellow,2,3.1,No,2,No,No,6,6
3216,34,2,8,3,90,4,M,Magenta,3,2.7,No,2,No,No,10,4
3217,39,2,16,1,85,27,S,Olive,1,3.4,No,3,No,No,18,2
3218,44,2,13,4,58,5,M,Silver,4,3.4,No,1,No,No,46,1
3219,37,2,12,1,34,21,M,Teal,4,3.9,No,1,No,No,49,4
3220,57,2,8,3,40,24,L,White,3,3.5,No,5,No,No,39,3
3221,38,2,9,4,29,26,M,Blue,4,4.1,No,2,No,No,16,2
3222,21,2,18,1,76,14,M,Yellow,1,3.2,No,4,No,No,28,2
3223,45,2,13,4,84,22,S,Maroon,4,4.6,No,6,No,No,22,4
3224,68,2,6,1,65,7,S,Gray,2,3.9,No,4,No,No,36,1
3225,37,2,16,1,80,13,L,Indigo,1,2.7,No,2,No,No,18,4
3226,53,2,1,1,98,14,M,Pink,4,3,No,6,No,No,31,3
3227,57,2,5,2,71,47,XL,Beige,2,3.3,No,3,No,No,38,5
3228,28,2,19,4,69,30,XL,White,4,2.7,No,2,No,No,42,6
3229,37,2,17,4,95,40,M,Yellow,2,4.6,No,5,No,No,27,4
3230,54,2,14,1,67,40,M,Teal,4,2.7,No,1,No,No,24,2
3231,49,2,5,2,49,24,M,Olive,3,2.5,No,3,No,No,38,6
3232,62,2,10,2,97,23,M,Maroon,1,4.4,No,2,No,No,9,3
3233,45,2,18,1,34,3,M,White,2,4,No,3,No,No,19,5
3234,45,2,23,4,74,28,M,Lavender,4,3.8,No,1,No,No,11,6
3235,49,2,17,4,96,48,M,Black,1,2.5,No,5,No,No,16,6
3236,27,2,23,4,68,24,M,Green,3,4,No,2,No,No,18,1
3237,63,2,23,4,84,37,L,Olive,4,4.1,No,3,No,No,8,2
3238,61,2,18,1,57,35,M,Gray,3,2.8,No,1,No,No,4,2
3239,25,2,5,2,84,6,XL,Teal,4,3.4,No,5,No,No,37,2
3240,33,2,13,4,32,25,M,Charcoal,4,2.7,No,5,No,No,30,2
3241,56,2,4,2,37,9,M,Violet,4,3.8,No,5,No,No,37,5
3242,50,2,9,4,58,40,M,Lavender,3,4.4,No,6,No,No,30,4
3243,45,2,21,1,74,5,S,Beige,4,2.8,No,1,No,No,17,1
3244,45,2,16,1,99,38,L,Black,3,5,No,6,No,No,11,5
3245,65,2,2,1,81,11,M,Black,4,4.7,No,1,No,No,42,3
3246,63,2,14,1,76,24,M,Purple,4,3.2,No,3,No,No,20,2
3247,70,2,5,2,98,50,M,Magenta,3,2.9,No,6,No,No,37,2
3248,53,2,25,4,91,11,M,Teal,3,3.7,No,1,No,No,12,4
3249,22,2,18,1,79,39,S,Teal,3,4.2,No,2,No,No,41,5
3250,26,2,22,4,83,42,M,Pink,3,3.4,No,1,No,No,32,3
3251,23,2,8,3,90,47,M,Teal,2,2.9,No,5,No,No,15,1
3252,25,2,8,3,20,23,M,Gold,1,3.7,No,4,No,No,39,1
3253,69,2,4,2,21,7,L,Brown,2,2.7,No,6,No,No,48,3
3254,36,2,22,4,60,44,M,Brown,4,3.2,No,5,No,No,8,1
3255,21,2,2,1,31,28,S,Magenta,1,4.9,No,6,No,No,11,5
3256,57,2,7,1,40,33,M,Black,4,2.8,No,3,No,No,36,5
3257,60,2,13,4,26,49,L,Teal,1,4.7,No,2,No,No,50,1
3258,44,2,6,1,98,47,M,Brown,4,3.3,No,1,No,No,39,1
3259,31,2,10,2,51,33,M,Magenta,2,4.3,No,1,No,No,11,3
3260,57,2,20,4,95,20,XL,Indigo,4,3.7,No,5,No,No,5,6
3261,39,2,19,4,36,49,M,Violet,3,4.5,No,5,No,No,7,3
3262,48,2,23,4,52,4,L,Cyan,1,3.4,No,6,No,No,50,6
3263,42,2,18,1,35,28,M,Violet,2,2.7,No,4,No,No,21,2
3264,56,2,7,1,68,35,S,Black,4,4.4,No,1,No,No,31,6
3265,28,2,14,1,50,2,S,Charcoal,1,4,No,1,No,No,39,2
3266,40,2,13,4,100,16,M,White,1,3.2,No,1,No,No,28,3
3267,49,2,8,3,74,16,S,Gray,1,4.2,No,3,No,No,33,5
3268,37,2,16,1,45,38,L,Pink,1,3,No,6,No,No,42,3
3269,22,2,11,1,97,11,M,Cyan,4,2.8,No,2,No,No,5,5
3270,27,2,1,1,60,32,M,Blue,1,4.9,No,1,No,No,25,2
3271,59,2,21,1,25,27,M,Indigo,1,4.7,No,1,No,No,48,4
3272,35,2,21,1,55,23,XL,Magenta,2,4.4,No,4,No,No,30,3
3273,58,2,10,2,99,22,M,Lavender,1,3.1,No,3,No,No,34,4
3274,58,2,23,4,45,23,S,Orange,3,2.6,No,2,No,No,34,4
3275,46,2,2,1,20,20,M,Cyan,2,3.9,No,6,No,No,14,2
3276,43,2,14,1,88,16,XL,Green,3,2.6,No,5,No,No,2,6
3277,39,2,19,4,99,46,M,White,3,4,No,6,No,No,41,4
3278,59,2,12,1,86,22,M,Blue,2,4.9,No,6,No,No,3,3
3279,59,2,11,1,70,7,M,Black,3,3.3,No,5,No,No,18,5
3280,59,2,20,4,50,6,S,Red,4,3,No,1,No,No,1,6
3281,45,2,9,4,57,15,L,Red,1,2.7,No,3,No,No,5,4
3282,27,2,14,1,69,5,L,Gold,1,3.1,No,2,No,No,41,5
3283,24,2,18,1,94,19,M,Red,4,4.8,No,3,No,No,5,3
3284,47,2,15,3,24,18,L,Purple,2,2.9,No,1,No,No,10,6
3285,70,2,19,4,79,1,L,White,2,4.5,No,5,No,No,20,1
3286,58,2,20,4,31,12,XL,Magenta,4,4.6,No,2,No,No,11,2
3287,45,2,15,3,67,27,L,Pink,1,5,No,1,No,No,4,1
3288,24,2,12,1,63,9,L,Black,2,4.3,No,5,No,No,38,3
3289,67,2,9,4,61,37,XL,White,2,4.9,No,3,No,No,19,3
3290,31,2,22,4,50,7,M,Maroon,3,4,No,5,No,No,16,1
3291,52,2,8,3,82,26,L,Black,2,3.1,No,2,No,No,2,4
3292,29,2,23,4,51,36,L,Olive,4,2.6,No,5,No,No,11,2
3293,62,2,9,4,23,10,L,Gray,2,4.9,No,4,No,No,18,5
3294,19,2,8,3,91,9,M,Gold,2,3.5,No,5,No,No,47,3
3295,62,2,2,1,60,37,S,Magenta,2,4.5,No,6,No,No,15,5
3296,70,2,1,1,34,9,S,Lavender,3,2.8,No,3,No,No,15,2
3297,20,2,1,1,23,30,M,Green,2,4.2,No,3,No,No,47,1
3298,67,2,23,4,82,9,M,Violet,4,4.1,No,2,No,No,47,4
3299,65,2,15,3,73,36,M,Brown,4,3.5,No,1,No,No,6,5
3300,45,2,7,1,32,46,L,Teal,2,4,No,5,No,No,18,1
3301,26,2,20,4,80,20,M,Charcoal,2,4,No,1,No,No,40,5
3302,36,2,14,1,58,20,XL,Charcoal,3,2.5,No,2,No,No,31,3
3303,36,2,1,1,82,16,XL,Beige,1,4.2,No,4,No,No,31,1
3304,20,2,23,4,60,17,S,Turquoise,3,3.4,No,3,No,No,4,3
3305,30,2,9,4,79,17,XL,Orange,4,4.8,No,3,No,No,36,5
3306,34,2,16,1,41,44,L,Cyan,3,4.9,No,4,No,No,31,4
3307,63,2,15,3,39,25,L,Orange,3,3.6,No,6,No,No,6,1
3308,18,2,19,4,36,39,S,Green,1,4,No,6,No,No,1,2
3309,55,2,3,1,70,41,M,Pink,4,2.6,No,1,No,No,29,2
3310,48,2,9,4,47,3,M,Blue,3,3.1,No,6,No,No,19,4
3311,45,2,15,3,27,45,M,Pink,1,3.6,No,2,No,No,12,4
3312,29,2,20,4,52,21,L,Blue,3,4,No,1,No,No,18,5
3313,55,2,5,2,75,8,L,Black,3,3.9,No,3,No,No,45,2
3314,55,2,20,4,30,24,XL,Black,4,3.9,No,1,No,No,45,3
3315,55,2,21,1,94,24,M,Violet,2,3.3,No,4,No,No,8,3
3316,48,2,19,4,68,1,S,Gold,3,2.9,No,4,No,No,4,4
3317,42,2,21,1,45,36,M,Olive,3,3.1,No,2,No,No,5,6
3318,21,2,20,4,67,18,XL,Pink,3,4.7,No,4,No,No,30,2
3319,45,2,15,3,46,26,M,Olive,3,3.9,No,2,No,No,15,4
3320,23,2,7,1,31,26,M,Indigo,3,4.3,No,3,No,No,17,3
3321,66,2,1,1,44,27,XL,Silver,4,4.2,No,5,No,No,45,2
3322,32,2,8,3,100,2,S,Charcoal,1,4.3,No,3,No,No,3,1
3323,52,2,2,1,92,28,XL,Orange,1,4.6,No,3,No,No,43,4
3324,54,2,9,4,78,26,M,Yellow,1,3.8,No,2,No,No,4,3
3325,37,2,18,1,32,10,S,Red,4,3.3,No,4,No,No,41,1
3326,29,2,4,2,97,30,M,Maroon,4,3.7,No,5,No,No,16,1
3327,47,2,25,4,95,26,M,Magenta,3,4.3,No,4,No,No,10,6
3328,47,2,7,1,64,40,M,Black,2,4.1,No,1,No,No,2,6
3329,42,2,4,2,35,49,M,Violet,2,3.2,No,2,No,No,11,2
3330,34,2,22,4,54,33,M,Gray,1,3.8,No,1,No,No,1,6
3331,38,2,5,2,96,10,M,Black,2,3.2,No,5,No,No,41,5
3332,55,2,13,4,58,19,M,Pink,3,3.5,No,2,No,No,39,4
3333,27,2,18,1,23,48,M,Silver,3,3.1,No,5,No,No,1,4
3334,55,2,3,1,35,47,M,Violet,2,4.2,No,1,No,No,3,4
3335,66,2,6,1,23,19,M,Beige,3,3.4,No,2,No,No,21,3
3336,44,2,20,4,94,22,XL,Cyan,1,3.5,No,1,No,No,48,5
3337,39,2,1,1,45,7,M,Brown,4,4,No,2,No,No,24,6
3338,23,2,15,3,23,29,L,Blue,1,4.4,No,5,No,No,45,5
3339,29,2,12,1,94,47,L,White,1,2.9,No,5,No,No,46,3
3340,20,2,25,4,99,44,M,Cyan,4,3.6,No,6,No,No,35,2
3341,42,2,18,1,36,42,XL,Maroon,4,4.4,No,2,No,No,47,3
3342,55,2,15,3,50,40,XL,Olive,3,4.5,No,4,No,No,35,3
3343,66,2,15,3,81,33,M,Violet,2,3.8,No,2,No,No,45,3
3344,24,2,7,1,31,1,XL,Green,1,3.6,No,5,No,No,6,2
3345,62,2,20,4,48,48,XL,Magenta,4,4.3,No,2,No,No,20,2
3346,28,2,9,4,91,21,M,Turquoise,3,4,No,5,No,No,3,1
3347,30,2,3,1,99,20,M,Black,3,3.4,No,1,No,No,30,1
3348,22,2,10,2,70,45,XL,Cyan,3,4.4,No,4,No,No,28,4
3349,28,2,18,1,74,14,L,Gray,1,2.8,No,4,No,No,15,2
3350,35,2,17,4,79,43,M,Red,4,2.8,No,6,No,No,29,4
3351,45,2,9,4,33,17,S,Olive,4,4.9,No,5,No,No,15,2
3352,43,2,6,1,49,14,L,Cyan,2,4.2,No,5,No,No,18,5
3353,55,2,23,4,96,48,M,Teal,3,2.9,No,3,No,No,7,5
3354,31,2,11,1,66,32,L,Teal,4,4.6,No,2,No,No,19,3
3355,42,2,12,1,45,34,M,Orange,4,2.8,No,3,No,No,15,4
3356,40,2,1,1,28,13,M,Peach,2,2.6,No,6,No,No,3,5
